customer_id,churn_probability,is_churned,frequency,recency,T,monetary_value,expected_purchases,expected_value_per_purchase,value_source,clv,retention_priority_score,segment
13613,0.5355163812637329,True,2.0,208.0,477.0,285.925,0.7232126955434635,293.33365244189235,gamma_gamma_conditional_expectation,212.14,113.6,High risk / Low value
14861,0.4092897891998291,False,7.0,351.0,548.0,148.56285714285715,1.8442526137739441,150.46609062732227,gamma_gamma_conditional_expectation,277.5,113.58,Low risk / Low value
13706,0.6079378128051758,True,1.0,324.0,443.0,330.79,0.5395763164404762,346.15997014450716,gamma_gamma_conditional_expectation,186.78,113.55,High risk / Low value
13711,0.2108182966709137,True,7.0,506.0,541.0,237.96571428571428,2.243425894206656,240.00276583690103,gamma_gamma_conditional_expectation,538.43,113.51,Low risk / High value
18089,0.7129017949104309,True,0.0,0.0,263.0,0.0,0.37126482187824217,428.45,own_observed_transaction (Gamma-Gamma unstable at frequency=0),159.07,113.4,High risk / Low value
16849,0.5438308238983154,True,0.0,0.0,3.0,0.0,1.6739444560949142,124.57,own_observed_transaction (Gamma-Gamma unstable at frequency=0),208.52,113.4,High risk / Low value
16638,0.12449024543166161,False,9.0,221.0,295.0,203.75555555555556,4.4370783058957715,205.29958873708446,gamma_gamma_conditional_expectation,910.93,113.4,Low risk / High value
16825,0.21529114246368408,False,3.0,349.0,351.0,335.7033333333333,1.5454393375767892,340.8079927096389,gamma_gamma_conditional_expectation,526.7,113.39,Low risk / High value
16631,0.5060705184936524,True,5.0,170.0,468.0,305.438,0.7261123507187123,308.4330547560686,gamma_gamma_conditional_expectation,223.96,113.34,High risk / Low value
12648,0.5829280972480774,False,2.0,264.0,518.0,267.09999999999997,0.7078652820444143,274.40966170460865,gamma_gamma_conditional_expectation,194.25,113.23,High risk / Low value
14922,0.5708974480628968,True,1.0,114.0,324.0,303.45,0.6226044751644904,318.5309169117157,gamma_gamma_conditional_expectation,198.32,113.22,High risk / Low value
12808,0.3866349279880524,False,3.0,278.0,279.0,152.71666666666667,1.862285076221091,157.18096163486345,gamma_gamma_conditional_expectation,292.72,113.18,Low risk / Low value
14252,0.7001762509346008,True,0.0,0.0,198.0,0.0,0.4603272946577759,350.99,own_observed_transaction (Gamma-Gamma unstable at frequency=0),161.57,113.13,High risk / Low value
16441,0.4284809172153473,False,3.0,336.0,444.0,210.84666666666666,1.225043813190164,215.51438838568333,gamma_gamma_conditional_expectation,264.01,113.12,Low risk / Low value
16726,0.13654545843601226,False,4.0,215.0,228.0,294.83750000000003,2.774894410622039,298.5554838301225,gamma_gamma_conditional_expectation,828.46,113.12,Low risk / High value
18003,0.6726304650306701,True,0.0,0.0,193.0,0.0,0.4689889141757878,358.61,own_observed_transaction (Gamma-Gamma unstable at frequency=0),168.18,113.12,High risk / Low value
16354,0.4771506547927856,False,2.0,212.0,408.0,261.44,0.8819588817523727,268.71989875252234,gamma_gamma_conditional_expectation,237.0,113.08,High risk / Low value
16545,0.6850515246391297,False,0.0,0.0,192.0,0.0,0.470760657470698,350.52,own_observed_transaction (Gamma-Gamma unstable at frequency=0),165.01,113.04,High risk / Low value
14522,0.3538887739181519,False,4.0,486.0,501.0,215.6275,1.4568870926447262,219.13776817608527,gamma_gamma_conditional_expectation,319.26,112.98,Low risk / Low value
15703,0.6575504064559936,True,0.0,0.0,81.0,0.0,0.81219892837582,211.5,own_observed_transaction (Gamma-Gamma unstable at frequency=0),171.78,112.95,High risk / Low value
12996,0.6745352268218994,True,0.0,0.0,192.0,0.0,0.470760657470698,355.5,own_observed_transaction (Gamma-Gamma unstable at frequency=0),167.36,112.89,High risk / Low value
16325,0.12090909481048584,False,9.0,490.0,552.0,336.6722222222222,2.7588594970609144,338.3709424309381,gamma_gamma_conditional_expectation,933.52,112.87,Low risk / High value
15651,0.42089284062385557,False,2.0,336.0,413.0,274.40999999999997,0.9515139234964363,281.75810113566007,gamma_gamma_conditional_expectation,268.1,112.84,Low risk / Low value
12937,0.18901951611042023,False,6.0,539.0,553.0,308.585,1.9189289019693243,311.0855039198276,gamma_gamma_conditional_expectation,596.95,112.84,Low risk / High value
16813,0.2965662062168121,False,1.0,13.0,21.0,110.55,3.077610825677708,123.59147402197621,gamma_gamma_conditional_expectation,380.37,112.8,Low risk / High value
17322,0.4472618937492371,True,4.0,360.0,553.0,202.01,1.227228264305491,205.48455844349024,gamma_gamma_conditional_expectation,252.18,112.79,Low risk / Low value
17760,0.4531506597995758,False,3.0,276.0,466.0,220.77999999999997,1.103536289168875,225.48248355842506,gamma_gamma_conditional_expectation,248.83,112.76,High risk / Low value
16628,0.3538887739181519,False,3.0,423.0,458.0,254.98666666666668,1.2256104489522652,259.80885693516194,gamma_gamma_conditional_expectation,318.42,112.69,Low risk / Low value
17368,0.22118866741657256,False,7.0,465.0,541.0,228.15285714285713,2.2130313235565224,230.17522082372477,gamma_gamma_conditional_expectation,509.38,112.67,Low risk / High value
14684,0.2535876214504242,False,2.0,175.0,207.0,259.63,1.664472595852088,266.9003809180212,gamma_gamma_conditional_expectation,444.25,112.66,Low risk / High value
13566,0.5305713415145874,False,2.0,205.0,456.0,271.145,0.7624393850651067,278.4759322242534,gamma_gamma_conditional_expectation,212.32,112.65,High risk / Low value
17685,0.09138942882418633,False,9.0,400.0,483.0,403.05111111111114,3.044953355932426,404.8270823768066,gamma_gamma_conditional_expectation,1232.68,112.65,Low risk / High value
15784,0.6319721579551697,True,1.0,205.0,489.0,382.14,0.4477507818500645,398.05287005320656,gamma_gamma_conditional_expectation,178.23,112.64,High risk / Low value
17903,0.6726304650306701,True,0.0,0.0,211.0,0.0,0.43924082417396304,381.09,own_observed_transaction (Gamma-Gamma unstable at frequency=0),167.39,112.59,High risk / Low value
13548,0.4871299505233765,False,1.0,228.0,288.0,281.01,0.7805217692270865,295.853669122987,gamma_gamma_conditional_expectation,230.92,112.49,High risk / Low value
13574,0.643980085849762,True,0.0,0.0,228.0,0.0,0.4144252267414075,421.25,own_observed_transaction (Gamma-Gamma unstable at frequency=0),174.58,112.43,High risk / Low value
16042,0.40034921169281007,False,2.0,121.0,270.0,224.325,1.2126903344950122,231.4097305605285,gamma_gamma_conditional_expectation,280.63,112.35,Low risk / Low value
16768,0.2965662062168121,False,6.0,461.0,549.0,198.04999999999998,1.8905309465917095,200.35743235625438,gamma_gamma_conditional_expectation,378.78,112.33,Low risk / High value
14167,0.38092064261436465,False,5.0,418.0,498.0,165.74,1.7505152848649446,168.44213971324308,gamma_gamma_conditional_expectation,294.86,112.32,Low risk / Low value
12987,0.37696678638458253,False,3.0,491.0,505.0,258.49333333333334,1.131400979417067,263.32779523104256,gamma_gamma_conditional_expectation,297.93,112.31,Low risk / Low value
14452,0.6407037734985351,False,1.0,126.0,338.0,273.85,0.6070912845053975,288.6179697394177,gamma_gamma_conditional_expectation,175.22,112.26,High risk / Low value
14915,0.2535876214504242,False,8.0,459.0,553.0,180.49875,2.42936518401245,182.20558634842521,gamma_gamma_conditional_expectation,442.64,112.25,Low risk / High value
17843,0.6023807406425477,True,1.0,108.0,228.0,197.73,0.8802471370295788,211.6931880247107,gamma_gamma_conditional_expectation,186.34,112.25,High risk / Low value
18241,0.2535876214504242,False,4.0,400.0,434.0,265.85749999999996,1.641362575257415,269.49948837937126,gamma_gamma_conditional_expectation,442.35,112.17,Low risk / High value
17181,0.6269662976264954,False,1.0,222.0,412.0,311.04,0.548386855317246,326.2011624873151,gamma_gamma_conditional_expectation,178.88,112.15,High risk / Low value
14964,0.5946153998374939,True,0.0,0.0,64.0,0.0,0.9142279507184883,206.21,own_observed_transaction (Gamma-Gamma unstable at frequency=0),188.52,112.1,High risk / Low value
16261,0.3763166069984436,False,2.0,196.0,259.0,207.945,1.384483830524605,214.9435967875295,gamma_gamma_conditional_expectation,297.59,111.99,Low risk / Low value
16097,0.6270384311676025,True,0.0,0.0,57.0,0.0,0.9641754835206932,185.05,own_observed_transaction (Gamma-Gamma unstable at frequency=0),178.42,111.88,High risk / Low value
17759,0.6260984539985657,False,1.0,190.0,400.0,309.77,0.5498709454620293,324.91773536201714,gamma_gamma_conditional_expectation,178.66,111.86,High risk / Low value
14231,0.18490920066833497,True,3.0,267.0,267.0,308.57,1.92864803185917,313.5797058955054,gamma_gamma_conditional_expectation,604.78,111.83,Low risk / High value
15970,0.5971756696701049,True,1.0,295.0,415.0,314.1,0.5686281933016264,329.29351445850534,gamma_gamma_conditional_expectation,187.25,111.82,High risk / Low value
13192,0.2108182966709137,False,3.0,481.0,503.0,462.0133333333333,1.1336194890705273,467.56001632732443,gamma_gamma_conditional_expectation,530.04,111.74,Low risk / High value
15624,0.4085874676704407,False,1.0,50.0,73.0,127.5,1.940872763252409,140.72067856827525,gamma_gamma_conditional_expectation,273.12,111.59,Low risk / Low value
16457,0.45975791215896605,True,0.0,0.0,35.0,0.0,1.1646051286376544,208.36,own_observed_transaction (Gamma-Gamma unstable at frequency=0),242.66,111.56,High risk / Low value
13537,0.6157037734985351,True,1.0,26.0,268.0,302.0,0.5708280097207097,317.0655867292889,gamma_gamma_conditional_expectation,180.99,111.44,High risk / Low value
15456,0.19027957171201706,True,8.0,448.0,548.0,238.4825,2.437069512696873,240.26526338617597,gamma_gamma_conditional_expectation,585.54,111.42,Low risk / High value
16658,0.4512350022792816,True,4.0,251.0,436.0,168.395,1.4371905629636799,171.78140844083327,gamma_gamma_conditional_expectation,246.88,111.4,Low risk / Low value
13181,0.6726304650306701,True,0.0,0.0,198.0,0.0,0.4603272946577759,359.69,own_observed_transaction (Gamma-Gamma unstable at frequency=0),165.58,111.37,High risk / Low value
17555,0.4168778657913208,False,3.0,252.0,403.0,204.42666666666665,1.275826051787784,209.07192150558245,gamma_gamma_conditional_expectation,266.74,111.2,Low risk / Low value
12475,0.6726304650306701,False,0.0,0.0,226.0,0.0,0.41719771110259707,396.26,own_observed_transaction (Gamma-Gamma unstable at frequency=0),165.32,111.2,High risk / Low value
13194,0.6726304650306701,False,0.0,0.0,238.0,0.0,0.40109944258974356,412.08,own_observed_transaction (Gamma-Gamma unstable at frequency=0),165.29,111.18,High risk / Low value
16211,0.6189089059829712,False,1.0,17.0,255.0,300.0,0.5700982949778642,315.0444416500796,gamma_gamma_conditional_expectation,179.61,111.16,High risk / Low value
14197,0.6853560090065003,True,0.0,0.0,227.0,0.0,0.4158068319707154,390.05,own_observed_transaction (Gamma-Gamma unstable at frequency=0),162.19,111.16,High risk / Low value
13921,0.5355163812637329,True,3.0,319.0,538.0,209.3166666666667,0.9699434705226248,213.97903412921073,gamma_gamma_conditional_expectation,207.55,111.15,High risk / Low value
16430,0.47978479862213136,False,4.0,300.0,498.0,174.285,1.3036330089207424,177.68685403106528,gamma_gamma_conditional_expectation,231.64,111.14,High risk / Low value
17325,0.4907220959663391,True,2.0,361.0,458.0,253.835,0.8669080009446537,261.07490807220137,gamma_gamma_conditional_expectation,226.33,111.07,High risk / Low value
16522,0.6585854053497314,True,1.0,15.0,267.0,304.56,0.5276032300036346,319.6526524306769,gamma_gamma_conditional_expectation,168.65,111.07,High risk / Low value
12489,0.6726304650306701,True,0.0,0.0,153.0,0.0,0.552168924840869,298.93,own_observed_transaction (Gamma-Gamma unstable at frequency=0),165.06,111.02,High risk / Low value
14942,0.5319321513175964,True,3.0,328.0,546.0,212.40333333333334,0.9615086997579426,217.0765026291969,gamma_gamma_conditional_expectation,208.72,111.02,High risk / Low value
18034,0.6367905378341675,False,0.0,0.0,192.0,0.0,0.470760657470698,369.97,own_observed_transaction (Gamma-Gamma unstable at frequency=0),174.17,110.91,High risk / Low value
13441,0.6726304650306701,False,0.0,0.0,248.0,0.0,0.38860641598131573,424.26,own_observed_transaction (Gamma-Gamma unstable at frequency=0),164.87,110.9,High risk / Low value
18269,0.6745352268218994,True,0.0,0.0,183.0,0.0,0.4873325790692348,337.2,own_observed_transaction (Gamma-Gamma unstable at frequency=0),164.33,110.85,High risk / Low value
15304,0.33080255389213564,False,5.0,203.0,238.0,100.95,3.2351820356371994,103.51628976818537,gamma_gamma_conditional_expectation,334.89,110.78,Low risk / High value
14902,0.6008865237236023,False,1.0,158.0,370.0,304.56,0.5765433876587733,319.6526524306769,gamma_gamma_conditional_expectation,184.29,110.74,High risk / Low value
13233,0.4771506547927856,False,2.0,358.0,511.0,292.475,0.7733958338995502,299.9180954341478,gamma_gamma_conditional_expectation,231.96,110.68,High risk / Low value
16500,0.5060705184936524,False,3.0,213.0,360.0,153.5,1.3843777288062624,157.9670362541904,gamma_gamma_conditional_expectation,218.69,110.67,High risk / Low value
17489,0.4296499490737915,False,0.0,0.0,29.0,0.0,1.2348005832680258,208.56,own_observed_transaction (Gamma-Gamma unstable at frequency=0),257.53,110.65,Low risk / Low value
15756,0.3952851057052612,False,1.0,36.0,66.0,125.53,2.0171910096428722,138.72985066525408,gamma_gamma_conditional_expectation,279.84,110.62,Low risk / Low value
16657,0.5245869994163513,False,0.0,0.0,71.0,0.0,0.8692394899276716,242.55,own_observed_transaction (Gamma-Gamma unstable at frequency=0),210.83,110.6,High risk / Low value
16836,0.6189089059829712,False,1.0,168.0,391.0,309.75,0.549925484235707,324.89752391122505,gamma_gamma_conditional_expectation,178.67,110.58,High risk / Low value
13655,0.2108182966709137,False,4.0,350.0,408.0,302.02750000000003,1.7153352173470087,305.76433846403904,gamma_gamma_conditional_expectation,524.49,110.57,Low risk / High value
17384,0.5731026768684387,False,1.0,248.0,284.0,227.65,0.7973240748742028,241.92951840968223,gamma_gamma_conditional_expectation,192.9,110.55,High risk / Low value
14966,0.42700276970863343,False,3.0,337.0,541.0,258.94666666666666,0.9814062650588137,263.7827150107382,gamma_gamma_conditional_expectation,258.88,110.54,Low risk / Low value
12880,0.6151273608207702,True,1.0,193.0,391.0,302.95,0.5649627530973588,318.0256306419133,gamma_gamma_conditional_expectation,179.67,110.52,High risk / Low value
14419,0.4138260543346405,False,2.0,130.0,199.0,153.78,1.66405599110757,160.49377164622962,gamma_gamma_conditional_expectation,267.07,110.52,Low risk / Low value
17574,0.6270384311676025,True,0.0,0.0,59.0,0.0,0.9493513652393183,185.65,own_observed_transaction (Gamma-Gamma unstable at frequency=0),176.25,110.52,High risk / Low value
16095,0.6853560090065003,True,0.0,0.0,273.0,0.0,0.36054100837998876,447.05,own_observed_transaction (Gamma-Gamma unstable at frequency=0),161.18,110.47,High risk / Low value
16987,0.3458887755870819,False,4.0,532.0,554.0,236.01,1.3324560780264219,239.57371804754612,gamma_gamma_conditional_expectation,319.22,110.41,Low risk / Low value
17334,0.47978479862213136,True,2.0,104.0,223.0,153.51,1.435599660221896,160.22235185876258,gamma_gamma_conditional_expectation,230.02,110.36,High risk / Low value
15971,0.13654545843601226,False,9.0,489.0,548.0,289.0333333333333,2.7796542412285072,290.6766119011661,gamma_gamma_conditional_expectation,807.98,110.33,Low risk / High value
12593,0.4736473083496094,False,0.0,0.0,35.0,0.0,1.1646051286376544,200.0,own_observed_transaction (Gamma-Gamma unstable at frequency=0),232.92,110.32,High risk / Low value
13408,0.010793289542198181,False,51.0,545.0,552.0,678.640980392157,15.05127455512283,679.0106319727926,gamma_gamma_conditional_expectation,10219.98,110.31,Low risk / High value
13713,0.5110155582427979,True,2.0,175.0,400.0,246.39,0.8511715127387037,253.59075874741637,gamma_gamma_conditional_expectation,215.85,110.3,High risk / Low value
14087,0.5920506715774536,False,1.0,331.0,552.0,415.11,0.4315478893543716,431.37144668397235,gamma_gamma_conditional_expectation,186.16,110.22,High risk / Low value
14161,0.12013942822813987,True,6.0,511.0,543.0,468.9583333333333,1.9432136384065442,471.73896146922027,gamma_gamma_conditional_expectation,916.69,110.13,Low risk / High value
13643,0.24190938472747803,False,7.0,546.0,548.0,201.91857142857143,2.2320690643415877,203.90166766868492,gamma_gamma_conditional_expectation,455.12,110.1,Low risk / High value
13048,0.11275306567549706,False,6.0,443.0,498.0,465.6033333333333,2.0813751626864683,468.3781012883202,gamma_gamma_conditional_expectation,974.87,109.92,Low risk / High value
14670,0.565748393535614,True,1.0,452.0,549.0,411.53,0.4539599946598992,427.7535969921876,gamma_gamma_conditional_expectation,194.18,109.86,High risk / Low value
17411,0.4907220959663391,False,2.0,475.0,553.0,293.81,0.7430392290838748,301.26011549440136,gamma_gamma_conditional_expectation,223.85,109.85,High risk / Low value
15252,0.23286690413951874,False,3.0,428.0,428.0,355.0466666666666,1.3084062929607154,360.2190183094443,gamma_gamma_conditional_expectation,471.31,109.75,Low risk / High value
15752,0.09305609539151191,False,4.0,208.0,274.0,499.6525,2.3386422054396383,503.90757866261373,gamma_gamma_conditional_expectation,1178.46,109.66,Low risk / High value
12953,0.7253228545188903,False,0.0,0.0,339.0,0.0,0.3028390305599212,498.96,own_observed_transaction (Gamma-Gamma unstable at frequency=0),151.1,109.6,High risk / Low value
16834,0.5036080479621887,True,1.0,447.0,491.0,413.46,0.5063407140686154,429.7040019936246,gamma_gamma_conditional_expectation,217.58,109.58,High risk / Low value
14593,0.11275306567549706,False,6.0,532.0,547.0,498.8433333333333,1.9371210993258594,501.67616162009904,gamma_gamma_conditional_expectation,971.81,109.57,Low risk / High value
16456,0.052385063469409944,False,9.0,393.0,437.0,614.6522222222222,3.3918402071000675,616.6744526490003,gamma_gamma_conditional_expectation,2091.66,109.57,Low risk / High value
15160,0.47978479862213136,True,3.0,64.0,238.0,162.65333333333334,1.366278073978192,167.1524018059853,gamma_gamma_conditional_expectation,228.38,109.57,High risk / Low value
18193,0.5297557353973389,False,1.0,62.0,259.0,279.44,0.7026513032881893,294.26707023580775,gamma_gamma_conditional_expectation,206.77,109.54,High risk / Low value
14205,0.1527024909853935,False,6.0,378.0,459.0,322.9583333333333,2.203122230129456,325.48394316477646,gamma_gamma_conditional_expectation,717.08,109.5,Low risk / High value
15223,0.27304708063602445,True,4.0,509.0,551.0,296.9375,1.333580313619104,300.6609907468436,gamma_gamma_conditional_expectation,400.96,109.48,Low risk / High value
13677,0.6157037734985351,True,1.0,116.0,337.0,282.23,0.5984965841716564,297.08656762130477,gamma_gamma_conditional_expectation,177.81,109.48,High risk / Low value
14723,0.2965662062168121,False,6.0,377.0,552.0,210.12166666666667,1.737569519867515,212.45018461172342,gamma_gamma_conditional_expectation,369.15,109.48,Low risk / High value
17464,0.6514967203140258,False,1.0,97.0,436.0,384.69,0.41941004607020294,400.6298300291985,gamma_gamma_conditional_expectation,168.03,109.47,High risk / Low value
15387,0.7152189493179322,True,0.0,0.0,309.0,0.0,0.3265921599152861,468.65,own_observed_transaction (Gamma-Gamma unstable at frequency=0),153.06,109.47,High risk / Low value
12694,0.293975430727005,False,1.0,238.0,238.0,385.5,0.9267733651800689,401.44839378627825,gamma_gamma_conditional_expectation,372.05,109.37,Low risk / High value
17809,0.04562543779611587,False,11.0,520.0,554.0,712.8618181818182,3.353296678702329,714.6095148771614,gamma_gamma_conditional_expectation,2396.3,109.33,Low risk / High value
15039,0.010793289542198181,False,64.0,545.0,546.0,531.34265625,19.04817906123546,531.6131276277545,gamma_gamma_conditional_expectation,10126.26,109.3,Low risk / High value
14240,0.50070139169693,False,1.0,198.0,240.0,226.85,0.9050116898331109,241.12106037799848,gamma_gamma_conditional_expectation,218.22,109.26,High risk / Low value
12596,0.5377458453178405,False,0.0,0.0,59.0,0.0,0.9493513652393183,213.95,own_observed_transaction (Gamma-Gamma unstable at frequency=0),203.11,109.22,High risk / Low value
13104,0.39032334089279175,False,4.0,386.0,470.0,181.92,1.5086194292123394,185.3418756068584,gamma_gamma_conditional_expectation,279.61,109.14,Low risk / Low value
13740,0.2535876214504242,True,4.0,497.0,554.0,321.52,1.3226679792252225,325.3079544517466,gamma_gamma_conditional_expectation,430.27,109.11,Low risk / High value
16965,0.5245869994163513,True,0.0,0.0,43.0,0.0,1.0826630360782759,192.07,own_observed_transaction (Gamma-Gamma unstable at frequency=0),207.95,109.09,High risk / Low value
16483,0.5060705184936524,True,0.0,0.0,9.0,0.0,1.5465957038132596,139.35,own_observed_transaction (Gamma-Gamma unstable at frequency=0),215.52,109.07,High risk / Low value
16062,0.12829545736312867,False,4.0,295.0,353.0,436.1725,1.9308799850401426,440.26111243715883,gamma_gamma_conditional_expectation,850.09,109.06,Low risk / High value
17335,0.6281152606010437,True,1.0,301.0,501.0,353.23,0.470586626866844,368.8372179332358,gamma_gamma_conditional_expectation,173.57,109.02,High risk / Low value
15554,0.6706136584281921,True,0.0,0.0,94.0,0.0,0.7484262546508726,217.2,own_observed_transaction (Gamma-Gamma unstable at frequency=0),162.56,109.01,High risk / Low value
12785,0.49694046974182127,True,2.0,367.0,548.0,296.75,0.7207870964164911,304.2155754023755,gamma_gamma_conditional_expectation,219.27,108.96,High risk / Low value
13772,0.1720462992787361,False,4.0,415.0,471.0,411.9775,1.5214588005993996,416.0026648895079,gamma_gamma_conditional_expectation,632.93,108.89,Low risk / High value
12492,0.6726304650306701,False,0.0,0.0,220.0,0.0,0.4257430891554334,380.0,own_observed_transaction (Gamma-Gamma unstable at frequency=0),161.78,108.82,High risk / Low value
14296,0.6657952785491943,True,1.0,153.0,391.0,288.15,0.5391478590926286,303.0691570557643,gamma_gamma_conditional_expectation,163.4,108.79,High risk / Low value
17871,0.3382697284221649,True,4.0,489.0,510.0,220.8675,1.432854206117822,224.39150924447506,gamma_gamma_conditional_expectation,321.52,108.76,Low risk / Low value
17979,0.5357783079147339,False,0.0,0.0,76.0,0.0,0.8397439257356416,241.67,own_observed_transaction (Gamma-Gamma unstable at frequency=0),202.94,108.73,High risk / Low value
13569,0.47978479862213136,False,2.0,61.0,245.0,199.925,1.0947403403127958,206.881423841287,gamma_gamma_conditional_expectation,226.48,108.66,High risk / Low value
17137,0.47978479862213136,True,4.0,261.0,494.0,183.3275,1.2126857432682812,186.75306655223218,gamma_gamma_conditional_expectation,226.47,108.66,High risk / Low value
15793,0.23286690413951874,False,5.0,470.0,555.0,289.804,1.5935021251670238,292.76627380158436,gamma_gamma_conditional_expectation,466.52,108.64,Low risk / High value
15850,0.4531506597995758,False,3.0,350.0,543.0,237.74,0.9884192998174341,242.5018353164486,gamma_gamma_conditional_expectation,239.69,108.62,High risk / Low value
17864,0.4571237683296204,False,2.0,152.0,244.0,161.56,1.4115805376369963,168.3146825591681,gamma_gamma_conditional_expectation,237.59,108.61,High risk / Low value
16920,0.7364726781845092,True,0.0,0.0,228.0,0.0,0.4144252267414075,355.45,own_observed_transaction (Gamma-Gamma unstable at frequency=0),147.31,108.49,High risk / Low value
15110,0.4771506547927856,False,2.0,167.0,302.0,188.875,1.1602421733861163,195.7733177245813,gamma_gamma_conditional_expectation,227.14,108.38,High risk / Low value
16465,0.6105547189712525,True,1.0,24.0,261.0,289.6,0.5825357109360165,304.5344872381911,gamma_gamma_conditional_expectation,177.4,108.31,High risk / Low value
13539,0.27710674703121185,False,5.0,350.0,407.0,184.036,2.0924404846907274,186.7765022783731,gamma_gamma_conditional_expectation,390.82,108.3,Low risk / High value
17306,0.04562543779611587,False,8.0,199.0,220.0,444.4575,5.311265585489021,446.50997811833304,gamma_gamma_conditional_expectation,2371.53,108.2,Low risk / High value
16675,0.6319721579551697,True,1.0,37.0,295.0,301.8,0.5402337069117003,316.863472221368,gamma_gamma_conditional_expectation,171.18,108.18,High risk / Low value
18280,0.5824150562286377,True,1.0,117.0,211.0,180.6,0.9552936935669525,194.38208042128284,gamma_gamma_conditional_expectation,185.69,108.15,High risk / Low value
16378,0.42152072191238404,True,2.0,63.0,127.0,109.375,2.21404417706218,115.85526919262634,gamma_gamma_conditional_expectation,256.51,108.12,Low risk / Low value
15751,0.5112420320510864,True,6.0,273.0,550.0,183.58333333333334,1.1377635999123803,185.86549675257208,gamma_gamma_conditional_expectation,211.47,108.11,High risk / Low value
16187,0.04562543779611587,False,3.0,81.0,101.0,629.58,3.726630423745914,635.7130848956895,gamma_gamma_conditional_expectation,2369.07,108.09,Low risk / High value
15433,0.3458887755870819,True,1.0,54.0,84.0,160.66,1.79234620899986,174.23126398156586,gamma_gamma_conditional_expectation,312.28,108.01,Low risk / Low value
15861,0.19324253499507904,False,4.0,413.0,497.0,384.21500000000003,1.4395962234093735,388.16736213928436,gamma_gamma_conditional_expectation,558.8,107.98,Low risk / High value
13918,0.6221997261047363,False,0.0,0.0,70.0,0.0,0.87539114251235,198.2,own_observed_transaction (Gamma-Gamma unstable at frequency=0),173.5,107.95,High risk / Low value
15713,0.49694046974182127,False,2.0,357.0,540.0,290.69,0.7284404422505478,298.1237090614491,gamma_gamma_conditional_expectation,217.17,107.92,High risk / Low value
12909,0.12829545736312867,False,4.0,452.0,470.0,542.195,1.538895278025659,546.5616396171888,gamma_gamma_conditional_expectation,841.1,107.91,Low risk / High value
16039,0.6609565734863281,True,1.0,205.0,445.0,312.92,0.49745370204808254,328.1010388617718,gamma_gamma_conditional_expectation,163.22,107.88,High risk / Low value
17758,0.11093488410115242,False,5.0,360.0,385.0,435.14,2.2165646526846534,438.4070104525321,gamma_gamma_conditional_expectation,971.76,107.8,Low risk / High value
18284,0.6726304650306701,True,0.0,0.0,248.0,0.0,0.38860641598131573,411.68,own_observed_transaction (Gamma-Gamma unstable at frequency=0),159.98,107.61,High risk / Low value
16705,0.010793289542198181,False,17.0,523.0,547.0,1931.7194117647061,5.155830431309793,1933.6004507067798,gamma_gamma_conditional_expectation,9969.32,107.6,Low risk / High value
16943,0.2535876214504242,True,2.0,107.0,135.0,182.85,2.2361330547751246,189.7166354301784,gamma_gamma_conditional_expectation,424.23,107.58,Low risk / High value
17886,0.2535876214504242,False,4.0,379.0,406.0,240.20749999999998,1.739767884635296,243.78222532513507,gamma_gamma_conditional_expectation,424.12,107.55,Low risk / High value
17109,0.2535876214504242,False,2.0,265.0,314.0,345.15999999999997,1.2013959327708201,352.8801380367395,gamma_gamma_conditional_expectation,423.95,107.51,Low risk / High value
17490,0.5933535695075989,False,1.0,181.0,386.0,305.04,0.5658627944428487,320.1377272496871,gamma_gamma_conditional_expectation,181.15,107.49,High risk / Low value
14727,0.5914096474647522,True,1.0,272.0,363.0,268.58,0.6412998984436338,283.2922524557011,gamma_gamma_conditional_expectation,181.68,107.45,High risk / Low value
16224,0.23286690413951874,False,2.0,147.0,204.0,271.605,1.6540150796245756,278.9383511214195,gamma_gamma_conditional_expectation,461.37,107.44,Low risk / High value
14247,0.391142863035202,True,4.0,273.0,368.0,147.0775,1.8248976247739372,150.40800668026085,gamma_gamma_conditional_expectation,274.48,107.36,Low risk / Low value
13208,0.23286690413951874,False,5.0,530.0,553.0,280.738,1.6251639249165974,283.6812644544337,gamma_gamma_conditional_expectation,461.03,107.36,Low risk / High value
14273,0.4284809172153473,False,1.0,25.0,59.0,105.9,2.1054355777600304,118.89231171281453,gamma_gamma_conditional_expectation,250.32,107.26,Low risk / Low value
15053,0.6585854053497314,False,0.0,0.0,98.0,0.0,0.730784176077033,222.65,own_observed_transaction (Gamma-Gamma unstable at frequency=0),162.71,107.16,High risk / Low value
17715,0.5261715054512024,True,1.0,392.0,409.0,326.4,0.5955461614625146,341.7235566956427,gamma_gamma_conditional_expectation,203.51,107.08,High risk / Low value
18062,0.2535876214504242,False,4.0,377.0,414.0,243.82999999999998,1.7066699173440263,247.41422475647894,gamma_gamma_conditional_expectation,422.25,107.08,Low risk / High value
17420,0.5196419596672058,False,2.0,28.0,218.0,202.85,0.9821039605345174,209.82180487217965,gamma_gamma_conditional_expectation,206.07,107.08,High risk / Low value
14890,0.4771506547927856,True,2.0,406.0,476.0,257.73,0.8467967551229721,264.9903898210311,gamma_gamma_conditional_expectation,224.39,107.07,High risk / Low value
13881,0.010723408311605453,False,19.0,432.0,462.0,1505.4494736842105,6.625599563899844,1506.897553999751,gamma_gamma_conditional_expectation,9984.1,107.06,Low risk / High value
